"Sample date",Ramp/site,"Catch area","# Interviews (Boat or Shore)",Anglers,"Chinook (per angler)",Chinook,Coho,Chum,Pink,Sockeye,Lingcod,Halibut
"Dec 29, 2017","Salsbury County Park Ramp","Area 12, Hood Canal",1,2,1.5,3,0,0,0,0,0,0
"Dec 29, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Dec 28, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",2,2,0,0,0,0,0,0,0,0
"Dec 28, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",4,5,0.2,1,0,0,0,0,0,0
"Dec 27, 2017","Luhr Beach Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 27, 2017","Pleasant Harbor Boat Ramp (WDFW)","Area 12, Hood Canal",3,6,0.17,1,0,0,0,0,0,0
"Dec 27, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",9,10,0,0,0,0,0,0,0,0
"Dec 27, 2017","Point Defiance Public Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 26, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",6,6,0.33,2,0,0,0,0,0,0
"Dec 26, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",2,4,0,0,0,0,0,0,0,0
"Dec 24, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",8,16,0.19,3,0,0,0,0,0,0
"Dec 23, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",2,3,0.33,1,0,0,0,0,0,0
"Dec 23, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",3,5,0,0,0,0,0,0,0,0
"Dec 23, 2017","Wauna Shore","Area 13, South Puget Sound",1,2,0,0,0,0,0,0,0,0
"Dec 22, 2017","East Bay Marina/Ramp (Oly. Isle)","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 22, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",1,1,1,1,0,0,0,0,0,0
"Dec 22, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",2,3,0,0,0,0,0,0,0,0
"Dec 22, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",3,3,0,0,0,0,0,0,0,0
"Dec 22, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",1,2,0,0,0,0,0,0,0,0
"Dec 22, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Dec 22, 2017","Wauna Shore","Area 13, South Puget Sound",4,4,0,0,0,0,0,0,0,0
"Dec 21, 2017","Luhr Beach Ramp","Area 13, South Puget Sound",3,6,0,0,0,0,0,0,0,0
"Dec 21, 2017","Narrows Park (aka Narrows Properties Park)","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Dec 21, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",2,2,0,0,0,0,0,0,0,0
"Dec 21, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",9,10,0.2,2,0,0,0,0,0,0
"Dec 21, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",2,2,0,0,0,0,0,0,0,0
"Dec 20, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",2,2,0,0,0,0,0,0,0,0
"Dec 20, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",3,5,0,0,0,0,0,0,0,0
"Dec 18, 2017","Luhr Beach Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 17, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",7,16,0.12,2,0,0,0,0,0,0
"Dec 17, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 17, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",4,5,0.2,1,0,0,0,0,0,0
"Dec 17, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",3,10,0.1,1,0,0,0,0,0,0
"Dec 16, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",1,1,1,1,0,0,0,0,0,0
"Dec 16, 2017","Gig Harbor Ramp","Area 11, Tacoma-Vashon Island",3,4,0,0,0,0,0,0,0,0
"Dec 16, 2017","Misery Point Ramp","Area 12, Hood Canal",1,2,0,0,0,0,0,0,0,0
"Dec 16, 2017","Pleasant Harbor Boat Ramp (WDFW)","Area 12, Hood Canal",2,5,0.4,2,0,0,0,0,0,0
"Dec 16, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",15,23,0.17,4,0,0,0,0,0,0
"Dec 16, 2017","Point Defiance Boathouse","Area 13, South Puget Sound",1,2,0,0,0,0,0,0,0,0
"Dec 16, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",4,8,0.25,2,0,0,0,0,0,0
"Dec 16, 2017","Point Defiance Public Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 16, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",3,4,0,0,0,0,0,0,0,0
"Dec 16, 2017","Wauna Shore","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 15, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",2,3,0.33,1,0,0,0,0,0,0
"Dec 15, 2017","Fox Island Public Ramp","Area 13, South Puget Sound",2,3,0,0,0,0,0,0,0,0
"Dec 15, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,1,0,0,0,0,0,0,0,0
"Dec 15, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Dec 15, 2017","Pleasant Harbor Boat Ramp (WDFW)","Area 12, Hood Canal",1,1,0,0,0,0,0,0,0,0
"Dec 15, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",6,6,0.5,3,0,0,0,0,0,0
"Dec 15, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",3,5,0,0,0,0,0,0,0,0
"Dec 15, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",2,4,0.25,1,0,0,0,0,0,0
"Dec 15, 2017","Wauna Shore","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 14, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",5,8,0,0,0,0,0,0,0,0
"Dec 14, 2017","Home Public Ramp","Area 11, Tacoma-Vashon Island",1,2,0,0,0,0,0,0,0,0
"Dec 14, 2017","Home Public Ramp","Area 13, South Puget Sound",1,2,0,0,0,0,0,0,0,0
"Dec 14, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,1,0,0,0,0,0,0,0,0
"Dec 14, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",2,4,0.5,2,0,0,0,0,0,0
"Dec 14, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",10,10,0.4,4,0,0,0,0,0,0
"Dec 14, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",2,2,0,0,0,0,0,0,0,0
"Dec 14, 2017","Wauna Shore","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 13, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,1,0,0,0,0,0,0,0,0
"Dec 13, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Dec 13, 2017","Olalla Public Ramp","Area 11, Tacoma-Vashon Island",2,2,0,0,0,0,0,0,0,0
"Dec 13, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",6,6,0.17,1,0,0,0,0,0,0
"Dec 13, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Dec 13, 2017","Wauna Shore","Area 13, South Puget Sound",9,9,0,0,0,0,0,0,0,0
"Dec 12, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",11,13,0.38,5,0,0,0,0,0,0
"Dec 11, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",14,15,0.07,1,0,0,0,0,0,0
"Dec 10, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",10,20,0.15,3,0,0,0,0,0,0
"Dec 10, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",4,5,0.2,1,0,0,0,0,0,0
"Dec 10, 2017","Gig Harbor Ramp","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Dec 10, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 10, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",11,15,0.33,5,0,0,0,0,0,0
"Dec 10, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",8,16,0,0,0,0,0,0,0,0
"Dec 9, 2017","Gig Harbor Ramp","Area 11, Tacoma-Vashon Island",1,2,0,0,0,0,0,0,0,0
"Dec 9, 2017","Hartstene Is. Ramp (aka Latimer's Landing)","Area 13, South Puget Sound",1,2,0,0,0,0,0,0,0,0
"Dec 9, 2017","Perry Creek","Area 13, South Puget Sound",3,3,0,0,0,0,0,0,0,0
"Dec 9, 2017","Point Defiance Boathhouse Dock","Area 11, Tacoma-Vashon Island",13,18,0.06,1,0,0,0,0,0,0
"Dec 9, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",10,23,0.09,2,0,0,0,0,0,0
"Dec 8, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",6,11,0.18,2,0,0,0,0,0,0
"Dec 8, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,1,1,1,0,0,0,0,0,0
"Dec 8, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",10,13,0.15,2,0,0,0,0,0,0
"Dec 7, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,1,0,0,0,0,0,0,0,0
"Dec 7, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Dec 7, 2017","Luhr Beach Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 7, 2017","Pleasant Harbor Boat Ramp (WDFW)","Area 12, Hood Canal",1,2,2,4,0,0,0,0,0,0
"Dec 7, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",5,5,0,0,0,0,0,0,0,0
"Dec 6, 2017","Misery Point Ramp","Area 12, Hood Canal",1,2,0,0,0,0,0,0,0,0
"Dec 6, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",4,4,0,0,0,0,0,0,0,0
"Dec 6, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",4,5,0.6,3,0,0,0,0,0,0
"Dec 6, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Dec 5, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",4,4,0.5,2,0,0,0,0,0,0
"Dec 5, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",2,4,0.25,1,0,0,0,0,0,0
"Dec 4, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",8,8,0.25,2,0,0,0,0,0,0
"Dec 3, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",10,18,0.22,4,0,0,0,0,0,0
"Dec 3, 2017","Luhr Beach Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 3, 2017","Perry Creek","Area 13, South Puget Sound",3,3,0,0,0,0,0,0,0,0
"Dec 3, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",15,21,0.29,6,0,0,0,0,0,0
"Dec 3, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",11,17,0.12,2,0,0,0,0,0,0
"Dec 3, 2017","Wauna Shore","Area 13, South Puget Sound",5,5,0,0,0,0,0,0,0,0
"Dec 2, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Dec 2, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",1,2,0.5,1,0,0,0,0,0,0
"Dec 2, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",2,4,0,0,0,0,0,0,0,0
"Dec 2, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",10,18,0.22,4,0,0,0,0,0,0
"Dec 2, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",2,3,0,0,0,0,0,0,0,0
"Dec 2, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",5,8,0,0,0,0,0,0,0,0
"Dec 2, 2017","Wauna Shore","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Dec 1, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",2,2,0,0,0,0,0,0,0,0
"Nov 30, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",5,5,0.8,4,0,0,0,0,0,0
"Nov 30, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",1,2,0.5,1,0,0,0,0,0,0
"Nov 29, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,1,0,0,0,0,0,0,0,0
"Nov 29, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Nov 29, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",15,18,0.61,11,0,0,0,0,0,0
"Nov 29, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",3,4,0.25,1,0,0,0,0,0,0
"Nov 29, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",2,3,0,0,0,0,0,0,0,0
"Nov 28, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",3,3,0.33,1,0,0,0,0,0,0
"Nov 27, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Nov 27, 2017","Perry Creek","Area 13, South Puget Sound",3,3,0,0,0,0,0,0,0,0
"Nov 27, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",8,12,0.42,5,0,0,0,0,0,0
"Nov 26, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",5,12,0.25,3,0,0,0,0,0,0
"Nov 26, 2017","Home Public Ramp","Area 13, South Puget Sound",1,2,0,0,0,0,0,0,0,0
"Nov 26, 2017","Hoodsport Shore","Hoodsport Hatchery",6,10,0,0,0,3,0,0,0,0
"Nov 26, 2017","Kennedy Creek Mouth","Area 13, South Puget Sound",1,2,0,0,0,0,0,0,0,0
"Nov 26, 2017","Perry Creek","Area 13, South Puget Sound",2,3,0,0,0,0,0,0,0,0
"Nov 26, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",6,7,0.43,3,0,0,0,0,0,0
"Nov 26, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Nov 25, 2017","Edmonds Boat Basin (Public Sling)","Area 10, Seattle-Bremerton area",1,3,0,0,0,0,0,0,0,0
"Nov 25, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",1,4,0,0,0,0,0,0,0,0
"Nov 25, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,2,0,0,0,0,0,0,0,0
"Nov 25, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",2,3,0,0,0,0,0,0,0,0
"Nov 25, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",8,14,0.07,1,0,0,0,0,0,0
"Nov 22, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",9,10,0.1,1,0,0,0,0,0,0
"Nov 22, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",1,2,0,0,0,0,0,0,0,0
"Nov 21, 2017","Gig Harbor Ramp","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Nov 21, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",2,2,0.5,1,0,0,0,0,0,0
"Nov 20, 2017","Hoodsport Shore","Hoodsport Hatchery",6,9,0,0,0,22,0,0,0,0
"Nov 20, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",1,1,0,0,0,0,0,0,0,0
"Nov 20, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",2,2,0,0,0,0,0,0,0,0
"Nov 20, 2017","Misery Point Ramp","Area 12, Hood Canal",1,1,0,0,0,0,0,0,0,0
"Nov 20, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",5,7,0.29,2,0,0,0,0,0,0
"Nov 20, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",1,2,0,0,0,0,0,0,0,0
"Nov 20, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Nov 20, 2017","Wauna Shore","Area 13, South Puget Sound",2,2,0,0,0,0,0,0,0,0
"Nov 19, 2017","Hoodsport Shore","Hoodsport Hatchery",36,65,0,0,0,160,0,0,0,0
"Nov 19, 2017","Kennedy Creek Mouth","Area 13, South Puget Sound",4,7,0,0,0,0,0,0,0,0
"Nov 19, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Nov 19, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Nov 19, 2017","Perry Creek","Area 13, South Puget Sound",10,10,0,0,0,5,0,0,0,0
"Nov 19, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",2,2,0,0,0,0,0,0,0,0
"Nov 19, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",4,9,0,0,0,0,0,0,0,0
"Nov 19, 2017","Wauna Shore","Area 13, South Puget Sound",2,3,0,0,0,0,0,0,0,0
"Nov 18, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Nov 18, 2017","Big Beef Beach","Area 12, Hood Canal",1,1,0,0,0,0,0,0,0,0
"Nov 18, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Nov 18, 2017","Gig Harbor Ramp","Area 11, Tacoma-Vashon Island",7,13,0.31,4,0,0,0,0,0,0
"Nov 18, 2017","Hoodsport Shore","Hoodsport Hatchery",50,97,0,0,0,324,0,0,0,0
"Nov 18, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",3,3,0.67,2,0,0,0,0,0,0
"Nov 18, 2017","Narrows Marina (Boathouse and Rental) (Private)","Area 11, Tacoma-Vashon Island",3,4,0,0,0,0,0,0,0,0
"Nov 18, 2017","Narrows Marina (Boathouse and Rental) (Private)","Area 13, South Puget Sound",2,3,0,0,0,0,0,0,0,0
"Nov 18, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",5,8,0,0,0,0,0,0,0,0
"Nov 18, 2017","Olalla Public Ramp","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Nov 18, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",12,18,0.39,7,0,0,0,0,0,0
"Nov 18, 2017","Point Defiance Public Ramp","Area 9, Admiralty Inlet",1,2,0.5,1,0,0,0,0,0,0
"Nov 18, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",10,18,0.28,5,0,0,0,0,0,0
"Nov 18, 2017","Saltwater Park Ramp (Hood Canal Rmp Tacoma Light)","Hoodsport Hatchery",2,7,0,0,0,13,0,0,0,0
"Nov 18, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",5,7,0.14,1,0,0,0,0,0,0
"Nov 17, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Nov 17, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 10, Seattle-Bremerton area",4,4,0,0,0,0,0,0,0,0
"Nov 17, 2017","Gig Harbor Ramp","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Nov 17, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",11,12,0.08,1,0,0,0,0,0,0
"Nov 17, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",1,2,0,0,0,0,0,0,0,0
"Nov 16, 2017","Kennedy Creek Mouth","Area 13, South Puget Sound",3,5,0,0,0,0,0,0,0,0
"Nov 16, 2017","Perry Creek","Area 13, South Puget Sound",3,4,0,0,0,0,0,0,0,0
"Nov 16, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",6,6,0.17,1,0,0,0,0,0,0
"Nov 15, 2017","Hoodsport Shore","Hoodsport Hatchery",7,9,0,0,0,19,0,0,0,0
"Nov 15, 2017","Kennedy Creek Mouth","Area 13, South Puget Sound",2,2,0,0,0,0,0,0,0,0
"Nov 15, 2017","Narrows Park (aka Narrows Properties Park)","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Nov 15, 2017","Perry Creek","Area 13, South Puget Sound",7,9,0,0,0,8,0,0,0,0
"Nov 15, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",3,3,0.67,2,0,0,0,0,0,0
"Nov 14, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",4,4,0.25,1,0,0,0,0,0,0
"Nov 13, 2017","Hoodsport Shore","Area 12, Hood Canal",13,18,0,0,0,53,0,0,0,0
"Nov 13, 2017","Potlatch State Park, Hood Canal Ramp","Area 12, Hood Canal",5,6,0,0,0,2,0,0,0,0
"Nov 12, 2017","Camano Island State Park Public Ramp","Area 8-1, Deception Pass, Hope Island, and Skagit Bay",1,2,0,0,0,0,0,0,0,0
"Nov 12, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 9, Admiralty Inlet",1,1,1,1,0,0,0,0,0,0
"Nov 12, 2017","Everett Ramp (formerly Norton Street Ramp (2010))","Area 9, Admiralty Inlet",9,18,0,0,0,0,0,0,0,0
"Nov 12, 2017","Everett Ramp (formerly Norton Street Ramp (2010))","Area 8-1, Deception Pass, Hope Island, and Skagit Bay",1,2,0,0,0,0,0,0,0,0
"Nov 12, 2017","Everett Ramp (formerly Norton Street Ramp (2010))","Area 8-2, Ports Susan and Gardner",7,18,0,0,0,0,0,0,0,0
"Nov 12, 2017","Kennedy Creek Mouth","Area 13, South Puget Sound",5,10,0,0,0,9,0,0,0,0
"Nov 12, 2017","Kingston Public Ramp","Area 9, Admiralty Inlet",3,6,0.67,4,0,0,0,0,0,0
"Nov 12, 2017","Kingston Public Ramp","Area 10, Seattle-Bremerton area",1,1,0,0,0,0,0,0,0,0
"Nov 12, 2017","Narrows Marina (Boathouse and Rental) (Private)","Area 13, South Puget Sound",2,3,0,0,0,0,0,0,0,0
"Nov 12, 2017","Perry Creek","Area 13, South Puget Sound",7,9,0,0,0,1,0,0,0,0
"Nov 12, 2017","Point Defiance Boathhouse Dock","Area 11, Tacoma-Vashon Island",1,1,0,0,0,0,0,0,0,0
"Nov 12, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",9,12,0.58,7,1,0,0,0,0,0
"Nov 12, 2017","Saltwater Park Ramp (Hood Canal Rmp Tacoma Light)","Hoodsport Hatchery",6,12,0,0,0,21,0,0,0,0
"Nov 12, 2017","Shilshole Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Nov 12, 2017","Union Ramp","Hoodsport Hatchery",3,5,0,0,0,3,0,0,0,0
"Nov 11, 2017","Point Defiance Boathouse","Area 11, Tacoma-Vashon Island",12,18,0.56,10,0,0,0,0,0,0
"Nov 11, 2017","Point Defiance Public Ramp","Area 11, Tacoma-Vashon Island",9,17,0.29,5,0,0,0,0,0,0
"Nov 11, 2017","Point Defiance Public Ramp","Area 13, South Puget Sound",1,1,0,0,0,0,0,0,0,0
"Nov 10, 2017","Armeni Public Ramp","Area 10, Seattle-Bremerton area",1,2,0,0,0,0,0,0,0,0
"Nov 10, 2017","Camano Island State Park Public Ramp","Area 8-1, Deception Pass, Hope Island, and Skagit Bay",4,9,0,0,0,0,0,0,0,0
"Nov 10, 2017","Camano Island State Park Public Ramp","Area 8-2, Ports Susan and Gardner",8,16,0.06,1,0,0,0,0,0,0
"Nov 10, 2017","Edmonds Dry Storage (Boat Loft (Priv. fork lift))","Area 9, Admiralty Inlet",3,4,0,0,0,0,0,0,0,0
"Nov 10, 2017","Everett Ramp (formerly Norton Street Ramp (2010))","Area 9, Admiralty Inlet",21,41,0.12,5,0,0,0,0,0,0
"Nov 10, 2017","Everett Ramp (formerly Norton Street Ramp (2010))","Area 8-1, Deception Pass, Hope Island, and Skagit Bay",1,1,0,0,0,0,0,0,0,0
